,id,photo_url,likes,reposts,user_id,city_id,videos,audios,photos,albums,pages,subscriptions
0,239310020.0,https://pp.userapi.com/c5357/u5592362/-6/x_a3ef0947.jpg,50324.0,17.0,5592362.0,1.0,44.0,3.0,2286.0,5.0,8.0,0.0
1,264345668.0,https://pp.userapi.com/c5278/u5592362/-6/x_6fbbbf6a.jpg,44233.0,19.0,5592362.0,1.0,44.0,3.0,2286.0,5.0,8.0,0.0
2,264545904.0,https://pp.userapi.com/c5280/u5592362/-6/x_d4f0168e.jpg,46453.0,38.0,5592362.0,1.0,44.0,3.0,2286.0,5.0,8.0,0.0
3,266899318.0,https://pp.userapi.com/c11494/u5592362/-6/x_de262cf2.jpg,36220.0,32.0,5592362.0,1.0,44.0,3.0,2286.0,5.0,8.0,0.0
4,266737370.0,https://pp.userapi.com/c11139/u5592362/-6/x_cbec21df.jpg,43826.0,55.0,5592362.0,1.0,44.0,3.0,2286.0,5.0,8.0,0.0
5,267170074.0,https://pp.userapi.com/c4948/u5592362/-6/x_48492aa3.jpg,41360.0,15.0,5592362.0,1.0,44.0,3.0,2286.0,5.0,8.0,0.0
6,267545500.0,https://pp.userapi.com/c5305/u5592362/-6/x_96fc9a9e.jpg,58758.0,90.0,5592362.0,1.0,44.0,3.0,2286.0,5.0,8.0,0.0
7,268074238.0,https://pp.userapi.com/c5306/u5592362/-6/x_93d1a8ec.jpg,43365.0,19.0,5592362.0,1.0,44.0,3.0,2286.0,5.0,8.0,0.0
8,268841385.0,https://pp.userapi.com/c5306/u5592362/-6/x_022efa30.jpg,39271.0,133.0,5592362.0,1.0,44.0,3.0,2286.0,5.0,8.0,0.0
9,268839730.0,https://pp.userapi.com/c5306/u5592362/-6/x_a6987acf.jpg,40275.0,38.0,5592362.0,1.0,44.0,3.0,2286.0,5.0,8.0,0.0
10,289794986.0,https://pp.userapi.com/c402321/v402321419/3943/dbmnmZjpNkM.jpg,99297.0,42.0,169902419.0,1.0,17.0,11.0,400.0,1.0,3.0,0.0
11,338338354.0,https://pp.userapi.com/c624820/v624820419/19c/YXuQFQJMOMw.jpg,114997.0,60.0,169902419.0,1.0,17.0,11.0,400.0,1.0,3.0,0.0
12,313799375.0,https://pp.userapi.com/c408525/v408525419/68b3/W-2Vbv-2FoY.jpg,117614.0,48.0,169902419.0,1.0,17.0,11.0,400.0,1.0,3.0,0.0
13,331720567.0,https://sun9-1.userapi.com/c540105/v540105419/1e747/FOSkShHMfcU.jpg,146452.0,78.0,169902419.0,1.0,17.0,11.0,400.0,1.0,3.0,0.0
14,367878553.0,https://pp.userapi.com/c622216/v622216419/18ea7/4pU0Vm4qhPc.jpg,110584.0,49.0,169902419.0,1.0,17.0,11.0,400.0,1.0,3.0,0.0
15,359141507.0,https://pp.userapi.com/c625128/v625128419/2b0dc/_W1Vx4h3fU4.jpg,110282.0,28.0,169902419.0,1.0,17.0,11.0,400.0,1.0,3.0,0.0
16,347728926.0,https://pp.userapi.com/c624220/v624220419/10416/cXDo9JB5NLE.jpg,143620.0,69.0,169902419.0,1.0,17.0,11.0,400.0,1.0,3.0,0.0
17,370793045.0,https://pp.userapi.com/c622216/v622216419/1c9bd/qvmZ8FyBV08.jpg,111693.0,28.0,169902419.0,1.0,17.0,11.0,400.0,1.0,3.0,0.0
18,373668873.0,https://pp.userapi.com/c628118/v628118419/10536/Dekek0cUSgU.jpg,98365.0,28.0,169902419.0,1.0,17.0,11.0,400.0,1.0,3.0,0.0
19,358915270.0,https://pp.userapi.com/c625128/v625128419/2a8ec/k6r4m8QNuy8.jpg,130658.0,57.0,169902419.0,1.0,17.0,11.0,400.0,1.0,3.0,0.0
20,265623023.0,https://pp.userapi.com/c10926/u39377403/-6/x_b47537cc.jpg,52144.0,160.0,39377403.0,1.0,350.0,60.0,4718.0,195.0,20.0,0.0
21,276757411.0,https://pp.userapi.com/c9964/u39377403/150893029/x_1b3cda04.jpg,69715.0,223.0,39377403.0,1.0,350.0,60.0,4718.0,195.0,20.0,0.0
22,268133597.0,https://pp.userapi.com/c9366/u39377403/127979725/x_71963659.jpg,62823.0,191.0,39377403.0,1.0,350.0,60.0,4718.0,195.0,20.0,0.0
23,283615043.0,https://pp.userapi.com/c11286/v11286403/5f1/7jWwCL2pYEU.jpg,56613.0,151.0,39377403.0,1.0,350.0,60.0,4718.0,195.0,20.0,0.0
24,278551847.0,https://pp.userapi.com/c10622/u39377403/-6/x_0246ea64.jpg,71801.0,321.0,39377403.0,1.0,350.0,60.0,4718.0,195.0,20.0,0.0
25,288362793.0,https://pp.userapi.com/c406617/v406617403/224f/vR23l1J7sP8.jpg,52892.0,83.0,39377403.0,1.0,350.0,60.0,4718.0,195.0,20.0,0.0
26,289091007.0,https://pp.userapi.com/c421730/v421730403/ef/OhmBgL6ZhXA.jpg,53301.0,162.0,39377403.0,1.0,350.0,60.0,4718.0,195.0,20.0,0.0
27,292198417.0,https://pp.userapi.com/c305704/v305704403/4795/2VFdkzhZFWc.jpg,49916.0,97.0,39377403.0,1.0,350.0,60.0,4718.0,195.0,20.0,0.0
28,294188684.0,https://pp.userapi.com/c308223/v308223403/2f5d/zRy_4-0Mweo.jpg,46469.0,111.0,39377403.0,1.0,350.0,60.0,4718.0,195.0,20.0,0.0
29,294863922.0,https://pp.userapi.com/c308223/v308223403/331e/PLX2fxnjhuE.jpg,49009.0,102.0,39377403.0,1.0,350.0,60.0,4718.0,195.0,20.0,0.0
30,271797475.0,https://pp.userapi.com/c10774/u60931982/-14/x_0281af09.jpg,99295.0,108.0,45269508.0,1.0,117.0,53.0,2312.0,0.0,0.0,1.0
31,269920615.0,https://pp.userapi.com/c5951/u45269508/-6/x_4078634c.jpg,166081.0,311.0,45269508.0,1.0,117.0,53.0,2312.0,0.0,0.0,1.0
32,278261891.0,https://pp.userapi.com/c11340/u7888052/153086795/x_fe070562.jpg,45068.0,15.0,45269508.0,1.0,117.0,53.0,2312.0,0.0,0.0,1.0
33,278261906.0,https://pp.userapi.com/c11340/u7888052/153086795/x_e75946c1.jpg,52635.0,32.0,45269508.0,1.0,117.0,53.0,2312.0,0.0,0.0,1.0
34,278261919.0,https://pp.userapi.com/c11340/u7888052/153086795/x_6ca49b4d.jpg,60860.0,33.0,45269508.0,1.0,117.0,53.0,2312.0,0.0,0.0,1.0
35,278261927.0,https://pp.userapi.com/c11020/u7888052/91761022/x_cbac053e.jpg,113850.0,195.0,45269508.0,1.0,117.0,53.0,2312.0,0.0,0.0,1.0
36,278686494.0,https://pp.userapi.com/c5838/u60057968/95758031/x_69d49ddf.jpg,72059.0,47.0,45269508.0,1.0,117.0,53.0,2312.0,0.0,0.0,1.0
37,272537902.0,https://pp.userapi.com/c4274/u7888052/147473372/x_d084d611.jpg,159186.0,363.0,45269508.0,1.0,117.0,53.0,2312.0,0.0,0.0,1.0
38,279330832.0,https://pp.userapi.com/c5536/u16348660/152690206/x_e15f44c3.jpg,126125.0,231.0,45269508.0,1.0,117.0,53.0,2312.0,0.0,0.0,1.0
39,293964541.0,https://pp.userapi.com/c419419/v419419508/f65/z5k7A5uk2YE.jpg,52974.0,42.0,45269508.0,1.0,117.0,53.0,2312.0,0.0,0.0,1.0
40,304112641.0,https://pp.userapi.com/c419019/v419019645/5163/ey-iKtoGSIQ.jpg,35144.0,12.0,5401645.0,1.0,416.0,912.0,912.0,2.0,3.0,0.0
41,305128325.0,https://pp.userapi.com/c406229/v406229645/d026/kcDjjM0Qvl4.jpg,53602.0,27.0,5401645.0,1.0,416.0,912.0,912.0,2.0,3.0,0.0
42,306149539.0,https://pp.userapi.com/c315524/v315524645/69b5/AikAxFRB2Yk.jpg,45803.0,13.0,5401645.0,1.0,416.0,912.0,912.0,2.0,3.0,0.0
43,304381238.0,https://pp.userapi.com/c311927/v311927645/ba5/Y3nUeQCLWZE.jpg,54067.0,19.0,5401645.0,1.0,416.0,912.0,912.0,2.0,3.0,0.0
44,304112605.0,https://pp.userapi.com/c313423/v313423645/9f5/MW2pic4f4UY.jpg,43690.0,8.0,5401645.0,1.0,416.0,912.0,912.0,2.0,3.0,0.0
45,306725822.0,https://pp.userapi.com/c405716/v405716645/a030/SbTrmL6G9RQ.jpg,51107.0,15.0,5401645.0,1.0,416.0,912.0,912.0,2.0,3.0,0.0
46,309733730.0,https://pp.userapi.com/c314521/v314521645/1805/vI0kHAbr0ns.jpg,63323.0,20.0,5401645.0,1.0,416.0,912.0,912.0,2.0,3.0,0.0
47,322765153.0,https://pp.userapi.com/c425219/v425219574/b338/zfQoHTXUiL0.jpg,52705.0,20.0,5401645.0,1.0,416.0,912.0,912.0,2.0,3.0,0.0
48,325609236.0,https://pp.userapi.com/c310530/v310530880/778b/PZ6K-8HUato.jpg,56066.0,17.0,5401645.0,1.0,416.0,912.0,912.0,2.0,3.0,0.0
49,327679630.0,https://pp.userapi.com/c616029/v616029645/9f4a/nXZLd3YbLIg.jpg,75900.0,29.0,5401645.0,1.0,416.0,912.0,912.0,2.0,3.0,0.0
50,196934624.0,https://pp.userapi.com/c9763/u1034437/-6/x_dbeeb196.jpg,18345.0,7.0,1034437.0,1.0,519.0,0.0,2784.0,20.0,3.0,1.0
51,188684082.0,https://pp.userapi.com/c712/u1034437/-6/x_3532405b.jpg,13558.0,24.0,1034437.0,1.0,519.0,0.0,2784.0,20.0,3.0,1.0
52,191978986.0,https://pp.userapi.com/c11317/u1034437/-6/x_bc024f9a.jpg,11709.0,9.0,1034437.0,1.0,519.0,0.0,2784.0,20.0,3.0,1.0
53,203957071.0,https://pp.userapi.com/c4811/u1034437/-6/x_5ee8f5b2.jpg,35870.0,8.0,1034437.0,1.0,519.0,0.0,2784.0,20.0,3.0,1.0
54,203188844.0,https://pp.userapi.com/c4811/u1034437/-6/x_4ac77d57.jpg,34094.0,25.0,1034437.0,1.0,519.0,0.0,2784.0,20.0,3.0,1.0
55,207145361.0,https://pp.userapi.com/c10140/u1034437/-6/x_a07e96e1.jpg,43962.0,14.0,1034437.0,1.0,519.0,0.0,2784.0,20.0,3.0,1.0
56,212072346.0,https://pp.userapi.com/c9690/u1034437/-6/x_b54f759a.jpg,35533.0,7.0,1034437.0,1.0,519.0,0.0,2784.0,20.0,3.0,1.0
57,218244482.0,https://pp.userapi.com/c9691/u1034437/-6/x_31b808d4.jpg,42137.0,80.0,1034437.0,1.0,519.0,0.0,2784.0,20.0,3.0,1.0
58,219900407.0,https://pp.userapi.com/c9691/u1034437/23111806/x_88eaf784.jpg,39204.0,33.0,1034437.0,1.0,519.0,0.0,2784.0,20.0,3.0,1.0
59,225470881.0,https://pp.userapi.com/c10675/u1034437/93920550/x_ee26b79e.jpg,21822.0,29.0,1034437.0,1.0,519.0,0.0,2784.0,20.0,3.0,1.0
60,184314721.0,https://pp.userapi.com/c9446/u16971887/-6/x_77d86a77.jpg,14648.0,17.0,16971887.0,1.0,804.0,0.0,2363.0,19.0,4.0,0.0
61,184600120.0,https://pp.userapi.com/c9647/u16971887/-6/x_366ef961.jpg,16354.0,17.0,16971887.0,1.0,804.0,0.0,2363.0,19.0,4.0,0.0
62,185355738.0,https://pp.userapi.com/c10019/u16971887/-6/x_8737fecd.jpg,14767.0,18.0,16971887.0,1.0,804.0,0.0,2363.0,19.0,4.0,0.0
63,199695366.0,https://pp.userapi.com/c10971/u16971887/-6/x_0ae8a0d2.jpg,13376.0,15.0,16971887.0,1.0,804.0,0.0,2363.0,19.0,4.0,0.0
64,186907296.0,https://pp.userapi.com/c4435/u16971887/-6/x_cc167798.jpg,13573.0,16.0,16971887.0,1.0,804.0,0.0,2363.0,19.0,4.0,0.0
65,187849340.0,https://pp.userapi.com/c11110/u16971887/-6/x_41be6a9b.jpg,12777.0,10.0,16971887.0,1.0,804.0,0.0,2363.0,19.0,4.0,0.0
66,204488223.0,https://pp.userapi.com/c10918/u16971887/72596216/x_630065b1.jpg,12368.0,16.0,16971887.0,1.0,804.0,0.0,2363.0,19.0,4.0,0.0
67,188520030.0,https://pp.userapi.com/c721/u16971887/-6/x_0625a545.jpg,11445.0,10.0,16971887.0,1.0,804.0,0.0,2363.0,19.0,4.0,0.0
68,202421454.0,https://pp.userapi.com/c10918/u16971887/-6/x_f15b2b47.jpg,12859.0,14.0,16971887.0,1.0,804.0,0.0,2363.0,19.0,4.0,0.0
69,190795213.0,https://pp.userapi.com/c11454/u16971887/-6/x_c6b0a5b7.jpg,13824.0,16.0,16971887.0,1.0,804.0,0.0,2363.0,19.0,4.0,0.0
70,283615282.0,https://pp.userapi.com/c10705/v10705214/4ab/o9MajoFRP3w.jpg,53199.0,46.0,11760214.0,1.0,1.0,870.0,2280.0,0.0,2.0,0.0
71,313564088.0,https://sun9-1.userapi.com/c540102/v540102214/5bc3/icQhafD02gE.jpg,106784.0,95.0,11760214.0,1.0,1.0,870.0,2280.0,0.0,2.0,0.0
72,328708416.0,https://pp.userapi.com/c7007/v7007214/117bd/01OVdo3rquM.jpg,110662.0,83.0,11760214.0,1.0,1.0,870.0,2280.0,0.0,2.0,0.0
73,336878476.0,https://pp.userapi.com/c7007/v7007214/15c90/X4pJrpXvOPM.jpg,107389.0,78.0,11760214.0,1.0,1.0,870.0,2280.0,0.0,2.0,0.0
74,392361549.0,https://pp.userapi.com/c7004/v7004135/155d2/Bm6F-ibVg1Q.jpg,98225.0,39.0,11760214.0,1.0,1.0,870.0,2280.0,0.0,2.0,0.0
75,395260593.0,https://pp.userapi.com/c630419/v630419861/8a58/cRHOSt_dN3I.jpg,143569.0,84.0,11760214.0,1.0,1.0,870.0,2280.0,0.0,2.0,0.0
76,377123318.0,https://pp.userapi.com/c627529/v627529584/648d/pQQDygQqi0c.jpg,120322.0,67.0,11760214.0,1.0,1.0,870.0,2280.0,0.0,2.0,0.0
77,404977866.0,https://pp.userapi.com/c629216/v629216214/3e01b/wRMxygnGxdo.jpg,91042.0,40.0,11760214.0,1.0,1.0,870.0,2280.0,0.0,2.0,0.0
78,407053874.0,https://pp.userapi.com/c629121/v629121939/1aa73/1MR1ctAiy4s.jpg,90642.0,59.0,11760214.0,1.0,1.0,870.0,2280.0,0.0,2.0,0.0
79,409993860.0,https://pp.userapi.com/c628727/v628727500/430b7/uxvctFpDgpQ.jpg,107550.0,51.0,11760214.0,1.0,1.0,870.0,2280.0,0.0,2.0,0.0
80,183981257.0,https://pp.userapi.com/c10076/u79201190/-6/x_079630b1.jpg,30793.0,58.0,79201190.0,2.0,214.0,94.0,1823.0,20.0,7.0,0.0
81,233378942.0,https://pp.userapi.com/c977/u79201190/-6/x_fc473d3c.jpg,48376.0,82.0,79201190.0,2.0,214.0,94.0,1823.0,20.0,7.0,0.0
82,260785269.0,https://pp.userapi.com/c9918/u79201190/-6/x_3bdf222e.jpg,44169.0,94.0,79201190.0,2.0,214.0,94.0,1823.0,20.0,7.0,0.0
83,268537736.0,https://pp.userapi.com/c11233/u79201190/-6/x_8781c292.jpg,36542.0,97.0,79201190.0,2.0,214.0,94.0,1823.0,20.0,7.0,0.0
84,275425749.0,https://pp.userapi.com/c10862/u79201190/-6/x_6397b3f3.jpg,46570.0,184.0,79201190.0,2.0,214.0,94.0,1823.0,20.0,7.0,0.0
85,276855118.0,https://pp.userapi.com/c10051/u79201190/-6/x_251fb565.jpg,24843.0,96.0,79201190.0,2.0,214.0,94.0,1823.0,20.0,7.0,0.0
86,280390862.0,https://pp.userapi.com/c4550/u79201190/-6/x_39ee87bb.jpg,16516.0,33.0,79201190.0,2.0,214.0,94.0,1823.0,20.0,7.0,0.0
87,281945711.0,https://pp.userapi.com/c5886/v5886190/3/y_cRVF0iYVE.jpg,19538.0,28.0,79201190.0,2.0,214.0,94.0,1823.0,20.0,7.0,0.0
88,285759819.0,https://pp.userapi.com/c402418/v402418190/846/Zt-LeiOiHxs.jpg,22569.0,55.0,79201190.0,2.0,214.0,94.0,1823.0,20.0,7.0,0.0
89,288187347.0,https://pp.userapi.com/c309719/v309719190/1636/6F7SaPL_6z8.jpg,17857.0,44.0,79201190.0,2.0,214.0,94.0,1823.0,20.0,7.0,0.0
90,229360164.0,https://pp.userapi.com/c11078/u20020126/-6/x_6adce5ae.jpg,64242.0,146.0,20020126.0,1.0,318.0,0.0,16591.0,176.0,5.0,0.0
91,264384098.0,https://pp.userapi.com/c4350/u20020126/-6/x_95ca9cb8.jpg,79977.0,192.0,20020126.0,1.0,318.0,0.0,16591.0,176.0,5.0,0.0
92,276728383.0,https://pp.userapi.com/c305106/u20020126/-6/x_e22053cf.jpg,39478.0,104.0,20020126.0,1.0,318.0,0.0,16591.0,176.0,5.0,0.0
93,284218422.0,https://pp.userapi.com/c319725/v319725126/60/AVp-Dg08IIQ.jpg,22270.0,25.0,20020126.0,1.0,318.0,0.0,16591.0,176.0,5.0,0.0
94,284224262.0,https://pp.userapi.com/c319725/v319725126/94/xN7WR5V9jeg.jpg,27871.0,41.0,20020126.0,1.0,318.0,0.0,16591.0,176.0,5.0,0.0
95,284363319.0,https://pp.userapi.com/c319725/v319725126/6ed/ha68J8qbRUc.jpg,32034.0,74.0,20020126.0,1.0,318.0,0.0,16591.0,176.0,5.0,0.0
96,291620462.0,https://pp.userapi.com/c405119/v405119126/5b9a/RKQHG95GIvc.jpg,30695.0,52.0,20020126.0,1.0,318.0,0.0,16591.0,176.0,5.0,0.0
97,291951960.0,https://pp.userapi.com/c411618/v411618126/68f8/Cx541e8w71g.jpg,38528.0,79.0,20020126.0,1.0,318.0,0.0,16591.0,176.0,5.0,0.0
98,312841502.0,https://pp.userapi.com/c314627/v314627126/5406/spK2r1D621U.jpg,40206.0,86.0,20020126.0,1.0,318.0,0.0,16591.0,176.0,5.0,0.0
99,332815720.0,https://pp.userapi.com/c608726/v608726183/d7c5/MywBUrGf_b8.jpg,60553.0,13.0,115534183.0,1.0,7.0,1649.0,933.0,2.0,2.0,0.0
100,337019668.0,https://sun9-1.userapi.com/c540101/v540101183/177ea/KTj4pIy46Y4.jpg,60103.0,17.0,115534183.0,1.0,7.0,1649.0,933.0,2.0,2.0,0.0
101,338773044.0,https://pp.userapi.com/c616328/v616328183/1a7aa/M4FFj3J3puo.jpg,54895.0,9.0,115534183.0,1.0,7.0,1649.0,933.0,2.0,2.0,0.0
102,341783421.0,https://pp.userapi.com/c620421/v620421183/16366/bDH5FDqG-Ko.jpg,55548.0,19.0,115534183.0,1.0,7.0,1649.0,933.0,2.0,2.0,0.0
103,344136992.0,https://sun9-1.userapi.com/c540101/v540101183/1bc25/fQEqvxI8wxA.jpg,64387.0,14.0,115534183.0,1.0,7.0,1649.0,933.0,2.0,2.0,0.0
104,346228842.0,https://pp.userapi.com/c624328/v624328183/946f/38E_TebMlUI.jpg,56347.0,10.0,115534183.0,1.0,7.0,1649.0,933.0,2.0,2.0,0.0
105,349582348.0,https://sun9-1.userapi.com/c540101/v540101183/2437d/fQ2P2Kf_WEo.jpg,55333.0,7.0,115534183.0,1.0,7.0,1649.0,933.0,2.0,2.0,0.0
106,349449306.0,https://pp.userapi.com/c623623/v623623183/e836/g7Z9qJk6O3A.jpg,53219.0,5.0,115534183.0,1.0,7.0,1649.0,933.0,2.0,2.0,0.0
107,345866094.0,https://pp.userapi.com/c618519/v618519183/206bd/qLLk7gZJzVQ.jpg,68830.0,11.0,115534183.0,1.0,7.0,1649.0,933.0,2.0,2.0,0.0
108,341922478.0,https://sun9-1.userapi.com/c540101/v540101183/1b716/-xdEZEVJFOk.jpg,68398.0,16.0,115534183.0,1.0,7.0,1649.0,933.0,2.0,2.0,0.0
109,327870058.0,https://pp.userapi.com/c7007/v7007538/16601/h5YqLpiAff4.jpg,46967.0,37.0,171559538.0,1.0,10.0,699.0,37.0,2.0,10.0,0.0
110,377103654.0,https://pp.userapi.com/c625121/v625121538/2ffb3/AmIEwu6Hkt8.jpg,62404.0,43.0,171559538.0,1.0,10.0,699.0,37.0,2.0,10.0,0.0
111,328221976.0,https://pp.userapi.com/c620826/v620826538/385b/xpkuJ6huMVY.jpg,88990.0,124.0,171559538.0,1.0,10.0,699.0,37.0,2.0,10.0,0.0
112,329685223.0,https://pp.userapi.com/c7009/v7009538/5c65/tBSShyKdzdg.jpg,73227.0,70.0,171559538.0,1.0,10.0,699.0,37.0,2.0,10.0,0.0
113,391729955.0,https://pp.userapi.com/c7009/v7009538/6681/Xx_s5LXi8So.jpg,80156.0,39.0,171559538.0,1.0,10.0,699.0,37.0,2.0,10.0,0.0
114,403738613.0,https://pp.userapi.com/c622631/v622631538/58fae/AnAF7oLcUSA.jpg,66730.0,26.0,171559538.0,1.0,10.0,699.0,37.0,2.0,10.0,0.0
115,331820613.0,https://pp.userapi.com/c543100/v543100538/106ff/828tP2fwkOA.jpg,88429.0,83.0,171559538.0,1.0,10.0,699.0,37.0,2.0,10.0,0.0
116,334976086.0,https://pp.userapi.com/c608821/v608821538/113c6/mYh_MKonT_0.jpg,159561.0,330.0,171559538.0,1.0,10.0,699.0,37.0,2.0,10.0,0.0
117,186537990.0,https://pp.userapi.com/c11427/u4926666/-6/x_28333e10.jpg,3028.0,4.0,4926666.0,1.0,2430.0,1220.0,23982.0,105.0,200.0,12.0
118,186288878.0,https://pp.userapi.com/c11427/u4926666/-6/x_f1039253.jpg,2116.0,6.0,4926666.0,1.0,2430.0,1220.0,23982.0,105.0,200.0,12.0
119,184224742.0,https://pp.userapi.com/c10248/u4926666/-6/x_6a97a8dc.jpg,2156.0,7.0,4926666.0,1.0,2430.0,1220.0,23982.0,105.0,200.0,12.0
120,184104735.0,https://pp.userapi.com/c10248/u4926666/-6/x_d109b0f8.jpg,1771.0,10.0,4926666.0,1.0,2430.0,1220.0,23982.0,105.0,200.0,12.0
121,183978618.0,https://pp.userapi.com/c4725/u4926666/-6/x_dcde7f7b.jpg,1210.0,5.0,4926666.0,1.0,2430.0,1220.0,23982.0,105.0,200.0,12.0
122,187442801.0,https://pp.userapi.com/c10356/u4926666/-6/x_28ca6609.jpg,2565.0,10.0,4926666.0,1.0,2430.0,1220.0,23982.0,105.0,200.0,12.0
123,183664321.0,https://pp.userapi.com/c4725/u4926666/-6/x_b8d0c80e.jpg,1085.0,2.0,4926666.0,1.0,2430.0,1220.0,23982.0,105.0,200.0,12.0
124,183754100.0,https://pp.userapi.com/c4725/u4926666/-6/x_6badbe21.jpg,967.0,5.0,4926666.0,1.0,2430.0,1220.0,23982.0,105.0,200.0,12.0
125,187442739.0,https://pp.userapi.com/c10356/u4926666/-6/x_96fd5865.jpg,1227.0,3.0,4926666.0,1.0,2430.0,1220.0,23982.0,105.0,200.0,12.0
126,188466282.0,https://pp.userapi.com/c10362/u4926666/-6/x_7cfc1290.jpg,1302.0,7.0,4926666.0,1.0,2430.0,1220.0,23982.0,105.0,200.0,12.0
127,255798615.0,https://pp.userapi.com/c9790/u22851406/-6/x_b8588d07.jpg,9497.0,0.0,22851406.0,1.0,103.0,0.0,784.0,0.0,22.0,0.0
128,267895873.0,https://pp.userapi.com/c4476/u22851406/143035262/x_b076c182.jpg,9758.0,1.0,22851406.0,1.0,103.0,0.0,784.0,0.0,22.0,0.0
129,276386833.0,https://pp.userapi.com/c5516/u22851406/-6/x_02f86613.jpg,9362.0,1.0,22851406.0,1.0,103.0,0.0,784.0,0.0,22.0,0.0
130,278716190.0,https://pp.userapi.com/c301714/u42023835/141785740/x_30aa0ea3.jpg,10093.0,3.0,22851406.0,1.0,103.0,0.0,784.0,0.0,22.0,0.0
131,284272018.0,https://pp.userapi.com/c10895/v10895835/ad5/wfGYmHWLOAA.jpg,11166.0,0.0,22851406.0,1.0,103.0,0.0,784.0,0.0,22.0,0.0
132,284287534.0,https://pp.userapi.com/c316521/v316521406/1fdf/q7ajcHUib9E.jpg,11763.0,1.0,22851406.0,1.0,103.0,0.0,784.0,0.0,22.0,0.0
133,284937795.0,https://pp.userapi.com/c301608/v301608523/19d8/tcfNsZM32Ro.jpg,11926.0,1.0,22851406.0,1.0,103.0,0.0,784.0,0.0,22.0,0.0
134,286290890.0,https://pp.userapi.com/c305707/v305707308/29d0/LSObhWDppeY.jpg,10503.0,0.0,22851406.0,1.0,103.0,0.0,784.0,0.0,22.0,0.0
135,269968043.0,https://pp.userapi.com/c11232/u22851406/117650161/x_16f825e1.jpg,10756.0,0.0,22851406.0,1.0,103.0,0.0,784.0,0.0,22.0,0.0
136,300163957.0,https://pp.userapi.com/c406122/v406122406/82c6/9x1OKyxzb4I.jpg,11570.0,0.0,22851406.0,1.0,103.0,0.0,784.0,0.0,22.0,0.0
137,275576003.0,https://pp.userapi.com/c10189/u19184342/-6/x_dbb8a73c.jpg,51017.0,17.0,19184342.0,2.0,38.0,550.0,980.0,2.0,34.0,0.0
138,286201054.0,https://pp.userapi.com/c303202/v303202342/24fa/GGwGMU1lIOU.jpg,66997.0,82.0,19184342.0,2.0,38.0,550.0,980.0,2.0,34.0,0.0
139,303443245.0,https://pp.userapi.com/c410329/v410329342/a9e0/ng-XN6TRnQw.jpg,53785.0,44.0,19184342.0,2.0,38.0,550.0,980.0,2.0,34.0,0.0
140,319882745.0,https://pp.userapi.com/c605217/v605217342/c77/M8sStLjn0lE.jpg,55463.0,26.0,19184342.0,2.0,38.0,550.0,980.0,2.0,34.0,0.0
141,346406534.0,https://sun9-1.userapi.com/c540102/v540102342/2eb8a/8zPcFqttOL0.jpg,50670.0,16.0,19184342.0,2.0,38.0,550.0,980.0,2.0,34.0,0.0
142,348080068.0,https://sun9-1.userapi.com/c540102/v540102342/3081d/onxxvnCfYfk.jpg,52244.0,14.0,19184342.0,2.0,38.0,550.0,980.0,2.0,34.0,0.0
143,334899013.0,https://pp.userapi.com/c618029/v618029342/11a5b/IhpCrL8FNQk.jpg,62732.0,21.0,19184342.0,2.0,38.0,550.0,980.0,2.0,34.0,0.0
144,376884978.0,https://pp.userapi.com/c629324/v629324342/f622/LROp5cO6yc0.jpg,52431.0,16.0,19184342.0,2.0,38.0,550.0,980.0,2.0,34.0,0.0
145,393455120.0,https://pp.userapi.com/c631625/v631625342/6093/BA0SGGlwcm4.jpg,55851.0,14.0,19184342.0,2.0,38.0,550.0,980.0,2.0,34.0,0.0
146,417937404.0,https://pp.userapi.com/c630730/v630730342/2f449/_0EBvB8O26c.jpg,53755.0,13.0,19184342.0,2.0,38.0,550.0,980.0,2.0,34.0,0.0
147,279084871.0,https://pp.userapi.com/c10930/u164542053/-6/x_645c2d7b.jpg,14437.0,29.0,164542053.0,1.0,58.0,9.0,741.0,4.0,1.0,0.0
148,279442153.0,https://pp.userapi.com/c10930/u164542053/153175398/x_f636c3d9.jpg,21661.0,47.0,164542053.0,1.0,58.0,9.0,741.0,4.0,1.0,0.0
149,280702615.0,https://pp.userapi.com/c9803/u164542053/-6/x_afa7a8b8.jpg,21652.0,79.0,164542053.0,1.0,58.0,9.0,741.0,4.0,1.0,0.0
150,281241735.0,https://pp.userapi.com/c11415/u164542053/154593930/x_81400933.jpg,31450.0,86.0,164542053.0,1.0,58.0,9.0,741.0,4.0,1.0,0.0
151,284867464.0,https://pp.userapi.com/c301515/v301515053/1546/4dB1O8PCO7w.jpg,19301.0,50.0,164542053.0,1.0,58.0,9.0,741.0,4.0,1.0,0.0
152,285489294.0,https://pp.userapi.com/c306114/v306114053/3/sEzO7bJ5pNk.jpg,22107.0,64.0,164542053.0,1.0,58.0,9.0,741.0,4.0,1.0,0.0
153,286882955.0,https://pp.userapi.com/c305311/v305311053/2049/LdwNU_ui8U8.jpg,17762.0,42.0,164542053.0,1.0,58.0,9.0,741.0,4.0,1.0,0.0
154,287265653.0,https://pp.userapi.com/c306607/v306607053/f4d/tPQw5fYq6jM.jpg,21592.0,56.0,164542053.0,1.0,58.0,9.0,741.0,4.0,1.0,0.0
